mineral_name,chemical_index_id,group_id,subgroup_id,mineral_id
Dachiardite Subgroup,16.10.22,16,10,22
Offretite,16.10.23,16,10,23
Perlialite,16.10.24,16,10,24
Erionite Subgroup,16.10.25,16,10,25
Paulingite,16.10.26,16,10,26
Sodium Dachiardite,16.10.27,16,10,27
Mazzite-Mg,16.10.28,16,10,28
Roggianite,16.10.29,16,10,29
Thomsonite-Ca,16.10.4,16,10,4
Gonnardite,16.10.5,16,10,5
Mesolite,16.10.6,16,10,6
Garronit-Ca,16.10.7,16,10,7
Garronite-Ca,16.10.8,16,10,8
Boggsite,16.10.9,16,10,9
Madisonite,16.11.1,16,11,1
Taramite,16.11.10,16,11,10
Edenite,16.11.12,16,11,12
Pargasite,16.11.13,16,11,13
Katophorite,16.11.14,16,11,14
Magnesiosadanagaite,16.11.15,16,11,15
Sadanagaite,16.11.16,16,11,16
Beidellite,16.11.17,16,11,17
Alumino-magnesio-hornblende,16.11.3,16,11,3
Tschermakite,16.11.4,16,11,4
Clintonite,16.11.5,16,11,5
Juanite,16.11.6,16,11,6
Pumpellyite-(Mg),16.11.7,16,11,7
Tacharanite,16.11.8,16,11,8
Aluminobarroisite,16.11.9,16,11,9
Stronalsite,16.12.1,16,12,1
Hyalophane,16.12.10,16,12,10
Balipholite,16.12.11,16,12,11
Armenite,16.12.12,16,12,12
Wellsite,16.12.13,16,12,13
Merlinoite,16.12.14,16,12,14
Anandite,16.12.15,16,12,15
Fraipontite,16.12.16,16,12,16
Sauconite,16.12.17,16,12,17
Minehillite,16.12.18,16,12,18
Hendricksite,16.12.19,16,12,19
Slawsonite,16.12.2,16,12,2
Baileychlore,16.12.20,16,12,20
Brewsterite Subgroup,16.12.3,16,12,3
Celsian,16.12.4,16,12,4
Paracelsian,16.12.5,16,12,5
Cymrite,16.12.6,16,12,6
Edingtonite,16.12.7,16,12,7
Banalsite,16.12.8,16,12,8
Harmotome,16.12.9,16,12,9
Vyuntspakhkite-(Y),16.13.1,16,13,1
Törnebohmite-(Ce),16.13.2,16,13,2
Törnebohmite-(La),16.13.3,16,13,3
Allanite-(Y),16.13.4,16,13,4
Allanite-(Ce),16.13.5,16,13,5
Dollaseite-(Ce),16.13.6,16,13,6
Dissakisite-(Ce),16.13.8,16,13,8
Zorite,16.14.1,16,14,1
Ellenbergerite,16.14.10,16,14,10
Carlosturanite,16.14.11,16,14,11
Eakerite,16.14.12,16,14,12
Plumalsite,16.14.13,16,14,13
Wickenburgite,16.14.14,16,14,14
Maricopaite,16.14.15,16,14,15
Hancockite,16.14.16,16,14,16
Burckhardtite,16.14.17,16,14,17
Mathewrogersite,16.14.18,16,14,18
Vinogradovite,16.14.2,16,14,2
Rhönite,16.14.3,16,14,3
Kaersutite,16.14.4,16,14,4
Ferro-kaersutite,16.14.5,16,14,5
Jonesite,16.14.6,16,14,6
Lourenswalsite,16.14.7,16,14,7
Labuntsovite-Mn,16.14.8,16,14,8
Kimzeyite,16.14.9,16,14,9
Roscoelite,16.15.1,16,15,1
Mukhinite,16.15.2,16,15,2
Chernykhite,16.15.3,16,15,3
Rilandite,16.15.4,16,15,4
Shuiskite-(Mg),16.15.5,16,15,5
Volkonskoite,16.15.6,16,15,6
Kanonaite,16.16.1,16,16,1
Mangano-ferri-eckermannite,16.16.10,16,16,10
Masutomilite,16.16.11,16,16,11
Howieite,16.16.13,16,16,13
Eggletonite,16.16.14,16,16,14
Bannisterite,16.16.15,16,16,15
Taneyamalite,16.16.16,16,16,16
Zussmanite,16.16.17,16,16,17
Coombsite,16.16.18,16,16,18
Henritermierite,16.16.19,16,16,19
Spessartine,16.16.2,16,16,2
Macfallite,16.16.20,16,16,20
OttrÃ©lite,16.16.21,16,16,21
Piemontite,16.16.22,16,16,22
Okhotskite,16.16.23,16,16,23
Pumpellyite-(Mn2+),16.16.24,16,16,24
Piemontite-(Sr),16.16.25,16,16,25
Davreuxite,16.16.3,16,16,3
Sursassite,16.16.4,16,16,4
Carpholite,16.16.5,16,16,5
Kellyite,16.16.6,16,16,6
Pennantite,16.16.7,16,16,7
Akatoreite,16.16.8,16,16,8
Ganophyllite,16.16.9,16,16,9
Almandine,16.17.1,16,17,1
Macaulayite,16.17.2,16,17,2
Nontronite,16.18.1,16,18,1
Ferro-glaucophane,16.18.2,16,18,2
Tuhualite,16.18.3,16,18,3
Annite,16.18.4,16,18,4
Siderophyllite,16.18.5,16,18,5
Indialite,16.19.1,16,19,1
Delessite,16.19.10,16,19,10
Ferrocarpholite,16.19.11,16,19,11
Magnesiocarpholite,16.19.12,16,19,12
Chamosite,16.19.13,16,19,13
Orthochamosite,16.19.14,16,19,14
Berthierine,16.19.15,16,19,15
Odinite,16.19.16,16,19,16
Clinochlore,16.19.17,16,19,17
Gedrite,16.19.18,16,19,18
Magnesiogedrite,16.19.19,16,19,19
Cordierite,16.19.2,16,19,2
Diabantite,16.19.20,16,19,20
Sudoite,16.19.21,16,19,21
Vermiculite,16.19.22,16,19,22
Corrensite,16.19.23,16,19,23
Sekaninaite,16.19.3,16,19,3
Ferro-gedrite,16.19.4,16,19,4
Staurolite,16.19.5,16,19,5
Chloritoid,16.19.6,16,19,6
Amesite,16.19.7,16,19,7
Corundophilite,16.19.8,16,19,8
Yoderite,16.19.9,16,19,9
Albite,16.2.1,16,2,1
Jadeite,16.2.10,16,2,10
Brammallite,16.2.11,16,2,11
Analcime,16.2.2,16,2,2
Ussingite,16.2.3,16,2,3
Paragonite,16.2.4,16,2,4
Natrolite,16.2.5,16,2,5
Tetranatrolite,16.2.6,16,2,6
Paranatrolite,16.2.7,16,2,7
Ephesite,16.2.8,16,2,8
Rectorite,16.2.9,16,2,9
Glaucophane,16.20.1,16,20,1
Glauconite,16.20.10,16,20,10
Sodium-anthophyllite,16.20.2,16,20,2
Sodium Gedrite,16.20.3,16,20,3
Crossite,16.20.4,16,20,4
Ferro-eckermannite,16.20.5,16,20,5
Wonesite,16.20.6,16,20,6
Lennilenapeite,16.20.8,16,20,8
Stilpnomelane,16.20.9,16,20,9
Esseneite,16.21.1,16,21,1
Epidote,16.21.2,16,21,2
Ferro-tschermakite,16.21.3,16,21,3
Ferro-aluminotschermakite,16.21.4,16,21,4
Ferri-tschermakite,16.21.5,16,21,5
Ferro-ferri-tschermakite,16.21.6,16,21,6
Alumino-ferro-hornblende,16.21.7,16,21,7
Pumpellyite-(Fe2+),16.21.8,16,21,8
Pumpellyite-(Fe3+),16.21.8,16,21,8
Ferro-pargasite,16.22.1,16,22,1
Ferro-taramite,16.22.2,16,22,2
Ferro-ferri-taramite,16.22.3,16,22,3
Ferro-edenite,16.22.4,16,22,4
Aluminokatophorite,16.22.5,16,22,5
Augite,16.23.1,16,23,1
Dorrite,16.23.2,16,23,2
Vesuvianite,16.23.3,16,23,3
Ferro-hornblende,16.23.5,16,23,5
Magnesio-hornblende,16.23.6,16,23,6
Aerinite,16.23.7,16,23,7
Aegirine-augite,16.24.1,16,24,1
Ferro-ferri-barroisite,16.24.10,16,24,10
Hastingsite,16.24.11,16,24,11
Magnesio-hastingsite,16.24.12,16,24,12
Taramite Root Name Group,16.24.13,16,24,13
Ferri-taramite,16.24.14,16,24,14
Magnesiotaramite,16.24.15,16,24,15
Osumilite-(Mg),16.24.16,16,24,16
Osumilite,16.24.16,16,24,16
Omphacite,16.24.2,16,24,2
Ferri-katophorite,16.24.4,16,24,4
Ferro-ferri-katophorite,16.24.5,16,24,5
Barroisite,16.24.6,16,24,6
Ferri-barroisite,16.24.7,16,24,7
Alumino-ferrobarroisite,16.24.8,16,24,8
Ferro-barroisite,16.24.9,16,24,9
Brindleyite,16.25.1,16,25,1
Nimite,16.25.2,16,25,2
Maufite,16.25.3,16,25,3
Lithosite,16.3.1,16,3,1
Kaliophilite,16.3.2,16,3,2
Kalsilite,16.3.3,16,3,3
Leucite,16.3.4,16,3,4
Microcline,16.3.5,16,3,5
Orthoclase,16.3.6,16,3,6
Sanidine,16.3.7,16,3,7
Muscovite,16.3.8,16,3,8
Nepheline,16.4.1,16,4,1
Panunzite,16.4.2,16,4,2
Trikalsilite,16.4.3,16,4,3
Anorthoclase,16.4.4,16,4,4
Naujakasite,16.4.5,16,4,5
Montesommaite,16.4.6,16,4,6
Pollucite,16.5.1,16,5,1
Nanpingite,16.5.2,16,5,2
Buddingtonite,16.5.3,16,5,3
Ammonioleucite,16.5.4,16,5,4
Tobelite,16.5.5,16,5,5
Ajoite,16.5.6,16,5,6
Papagoite,16.5.7,16,5,7
Beryl,16.6.1,16,6,1
Euclase,16.6.2,16,6,2
Bavenite,16.6.3,16,6,3
Aminoffite,16.6.4,16,6,4
Milarite,16.6.5,16,6,5
Lovdarite,16.6.6,16,6,6
Surinamite,16.6.7,16,6,7
Ferrotaaffeite-6N'3S,16.6.8,16,6,8
Pyrope,16.7.1,16,7,1
Baumite,16.7.10,16,7,10
Sapphirine,16.7.2,16,7,2
Sapphirine-1A,16.7.3,16,7,3
Magnesiochloritoid,16.7.4,16,7,4
Kulkeite,16.7.5,16,7,5
Palygorskite,16.7.6,16,7,6
Saponite,16.7.7,16,7,7
Aliettite,16.7.8,16,7,8
Montmorillonite,16.7.9,16,7,9
Preiswerkite,16.8.1,16,8,1
NybÃ¸ite,16.8.3,16,8,3
Ferrierite Subgroup,16.8.4,16,8,4
Yagiite,16.8.5,16,8,5
Phlogopite,16.8.6,16,8,6
Gehlenite,16.9.1,16,9,1
Prehnite,16.9.10,16,9,10
Kamaishilite,16.9.11,16,9,11
Bicchulite,16.9.12,16,9,12
Margarite,16.9.13,16,9,13
Chantalite,16.9.14,16,9,14
Cebollite,16.9.15,16,9,15
Katoite,16.9.17,16,9,17
Lawsonite,16.9.18,16,9,18
ParthÃ©ite,16.9.19,16,9,19
Anorthite,16.9.2,16,9,2
Wairakite,16.9.20,16,9,20
Vertumnite,16.9.21,16,9,21
Scolecite,16.9.22,16,9,22
Laumontite,16.9.23,16,9,23
Yugawaralite,16.9.24,16,9,24
Gismondine-Ca,16.9.25,16,9,25
Epistilbite,16.9.26,16,9,26
Goosecreekite,16.9.27,16,9,27
Cowlesite,16.9.28,16,9,28
Yoshiokaite,16.9.3,16,9,3
Stellerite,16.9.30,16,9,30
Strätlingite,16.9.31,16,9,31
Amstallite,16.9.32,16,9,32
Svyatoslavite,16.9.4,16,9,4
Dmisteinbergite,16.9.5,16,9,5
Grossular,16.9.6,16,9,6
Vuagnatite,16.9.7,16,9,7
Zoisite,16.9.8,16,9,8
Clinozoisite,16.9.9,16,9,9
Hectorite,17.1.1,17,1,1
Chondrodite,17.1.10,17,1,10
Humite,17.1.11,17,1,11
Clinohumite,17.1.12,17,1,12
Canasite,17.1.13,17,1,13
Charoite,17.1.14,17,1,14
Cuspidine,17.1.15,17,1,15
Bultfonteinite,17.1.16,17,1,16
Zeophyllite,17.1.17,17,1,17
Rowlandite-(Y),17.1.18,17,1,18
Yuksporite,17.1.19,17,1,19
Yftisite-(Y),17.1.20,17,1,20
Mosandrite-(Ce),17.1.21,17,1,21
Hiortdahlite,17.1.22,17,1,22
Burpalite,17.1.23,17,1,23
Seidozerite,17.1.24,17,1,24
Thorosteenstrupine,17.1.25,17,1,25
Zircophyllite,17.1.26,17,1,26
Jinshajiangite,17.1.27,17,1,27
Rosenbuschite,17.1.28,17,1,28
Narsarsukite,17.1.29,17,1,29
Agrellite,17.1.3,17,1,3
Sonolite,17.1.30,17,1,30
Fluorapophyllite-(Na),17.1.4,17,1,4
Fluorapophyllite-(K),17.1.5,17,1,5
Hydroxyapophyllite-(K),17.1.6,17,1,6
Hsianghualite,17.1.7,17,1,7
Leucophanite,17.1.8,17,1,8
Norbergite,17.1.9,17,1,9
Nosean,17.10.1,17,10,1
Hydrodelhayelite,17.10.10,17,10,10
Davyne,17.10.11,17,10,11
Afghanite,17.10.12,17,10,12
Franzinite,17.10.13,17,10,13
Giuseppettite,17.10.14,17,10,14
Sacrofanite,17.10.15,17,10,15
Chessexite,17.10.16,17,10,16
Innelite,17.10.17,17,10,17
Thaumasite,17.10.18,17,10,18
Ellestadite,17.10.19,17,10,19
Pitiglianoite,17.10.2,17,10,2
Chlorellestadite,17.10.20,17,10,20
Hydroxylellestadite,17.10.21,17,10,21
Fluorellestadite,17.10.22,17,10,22
Mattheddleite,17.10.23,17,10,23
Queitite,17.10.24,17,10,24
Roeblingite,17.10.25,17,10,25
Yoshimuraite,17.10.26,17,10,26
Kegelite,17.10.27,17,10,27
Wenkite,17.10.28,17,10,28
Macquartite,17.10.29,17,10,29
Vishnevite,17.10.3,17,10,3
Welinite,17.10.30,17,10,30
HaÃ¼yne,17.10.4,17,10,4
Liottite,17.10.5,17,10,5
Latiumite,17.10.6,17,10,6
Tuscanite,17.10.7,17,10,7
Microsommite,17.10.8,17,10,8
Delhayelite,17.10.9,17,10,9
Topaz,17.2.1,17,2,1
Magbasite,17.2.10,17,2,10
Polylithionite,17.2.2,17,2,2
Leifite,17.2.3,17,2,3
Meliphanite,17.2.5,17,2,5
Sarcolite,17.2.6,17,2,6
Götzenite,17.2.7,17,2,7
Kuliokite-(Y),17.2.8,17,2,8
Zinnwaldite,17.2.9,17,2,9
Rustumite,17.3.1,17,3,1
Jagoite,17.3.10,17,3,10
Friedelite,17.3.11,17,3,11
Pyrosmalite-(Fe),17.3.12,17,3,12
Pyrosmalite,17.3.13,17,3,13
Pyrosmalite-(Mn),17.3.14,17,3,14
Mcgillite,17.3.16,17,3,16
Traskite,17.3.17,17,3,17
Muirite,17.3.18,17,3,18
Verplanckite,17.3.19,17,3,19
Zunyite,17.3.2,17,3,2
Sodalite,17.3.3,17,3,3
Marialite,17.3.4,17,3,4
Tugtupite,17.3.5,17,3,5
Eudialyte,17.3.6,17,3,6
Alluaivite,17.3.7,17,3,7
Nasonite,17.3.8,17,3,8
Asisite,17.3.9,17,3,9
Tilleyite,17.4.1,17,4,1
Kainosite-(Y),17.4.10,17,4,10
Caysichite-(Y),17.4.11,17,4,11
Lepersonnite-(Gd),17.4.12,17,4,12
Ashburtonite,17.4.13,17,4,13
Surite,17.4.14,17,4,14
Tundrite-(Ce),17.4.15,17,4,15
Tundrite-(Nd),17.4.16,17,4,16
Spurrite,17.4.2,17,4,2
Paraspurrite,17.4.3,17,4,3
Scawtite,17.4.4,17,4,4
Fukalite,17.4.5,17,4,5
Meionite,17.4.6,17,4,6
Cancrinite,17.4.7,17,4,7
Carletonite,17.4.8,17,4,8
Iimoriite-(Y),17.4.9,17,4,9
Manandonite,17.5.1,17,5,1
Datolite,17.5.10,17,5,10
Danburite,17.5.11,17,5,11
Howlite,17.5.12,17,5,12
Bakerite,17.5.13,17,5,13
Oyelite,17.5.14,17,5,14
Kornerupine,17.5.15,17,5,15
Harkerite,17.5.16,17,5,16
Serendibite,17.5.17,17,5,17
Stillwellite-(Ce),17.5.18,17,5,18
Tadzhikite-(Ce),17.5.19,17,5,19
Reedmergnerite,17.5.2,17,5,2
Melanocerite-(Ce),17.5.20,17,5,20
Okanoganite-(Y),17.5.21,17,5,21
Tritomite-(Ce),17.5.22,17,5,22
Tritomite-(Y),17.5.23,17,5,23
Cappelenite-(Y),17.5.24,17,5,24
Dumortierite,17.5.25,17,5,25
Holtite,17.5.26,17,5,26
Dravite,17.5.27,17,5,27
Ferridravite,17.5.28,17,5,28
"Axinite-(Mg)""",17.5.29,17,5,29
Searlesite,17.5.3,17,5,3
Fluor-uvite-Uvite Series,17.5.30,17,5,30
Garrelsite,17.5.31,17,5,31
Tienshanite,17.5.32,17,5,32
Leucosphenite,17.5.33,17,5,33
Taramellite,17.5.34,17,5,34
Titantaramellite,17.5.35,17,5,35
Nagashimalite,17.5.36,17,5,36
Chromium-dravite,17.5.37,17,5,37
Wawayandaite,17.5.38,17,5,38
Werdingite,17.5.39,17,5,39
Olenite,17.5.4,17,5,4
Axinite-(Mn),17.5.40,17,5,40
Axinite,17.5.41,17,5,41
Tinzenite,17.5.42,17,5,42
Schorl,17.5.44,17,5,44
Fluor-buergerite,17.5.45,17,5,45
Feruvite,17.5.46,17,5,46
Axinite-(Fe),17.5.47,17,5,47
Homilite,17.5.48,17,5,48
Grandidierite,17.5.49,17,5,49
Elbaite,17.5.5,17,5,5
Hyalotekite,17.5.50,17,5,50
Hellandite-(Y),17.5.51,17,5,51
Kalborsite,17.5.6,17,5,6
Boromuscovite,17.5.7,17,5,7
Poudretteite,17.5.8,17,5,8
Liddicoatite,17.5.9,17,5,9
Nagelschmidtite,17.6.1,17,6,1
Laplandite-(Ce),17.6.10,17,6,10
Vunonnemite,17.6.11,17,6,11
"Saryarkite-(Y)""",17.6.12,17,6,12
Steenstrupine-(Ce),17.6.13,17,6,13
Waylandite,17.6.14,17,6,14
Britholite-(Ce),17.6.15,17,6,15
Britholite-(Y),17.6.16,17,6,16
Eylettersite,17.6.17,17,6,17
Perhamite,17.6.2,17,6,2
VisÃ©ite,17.6.3,17,6,3
Phosinaite,17.6.4,17,6,4
Clinophosinaite,17.6.5,17,6,5
Karnasurtite-(Ce),17.6.6,17,6,6
Lomonosovite,17.6.7,17,6,7
Bornemanite,17.6.8,17,6,8
Sobolevite,17.6.9,17,6,9
Suzukiite,17.7.1,17,7,1
Mcgovernite,17.7.10,17,7,10
Kraisslite,17.7.11,17,7,11
Schallerite,17.7.12,17,7,12
Nelenite,17.7.13,17,7,13
Kolicite,17.7.14,17,7,14
Yeatmanite,17.7.15,17,7,15
Welshite,17.7.16,17,7,16
Katoptrite,17.7.17,17,7,17
Parwelite,17.7.18,17,7,18
LÃ¥ngbanite,17.7.19,17,7,19
Franciscanite,17.7.2,17,7,2
Chapmanite,17.7.20,17,7,20
Cervandonite-(Ce),17.7.21,17,7,21
Kurumsakite,17.7.3,17,7,3
Ardennite-(As),17.7.4,17,7,4
Medaite,17.7.5,17,7,5
Johninnesite,17.7.6,17,7,6
Tiragalloite,17.7.7,17,7,7
Dixenite,17.7.8,17,7,8
Asbecasite,17.7.9,17,7,9
Epistolite,17.8.1,17,8,1
Wöhlerite,17.8.10,17,8,10
Belkovite,17.8.11,17,8,11
Baotite,17.8.12,17,8,12
Shcherbakovite,17.8.13,17,8,13
IlÃ­maussite-(Ce),17.8.14,17,8,14
Komarovite,17.8.15,17,8,15
Manganbelyankinite,17.8.16,17,8,16
Niobophyllite,17.8.17,17,8,17
Caesium-Kupletskite,17.8.18,17,8,18
Murmanite,17.8.2,17,8,2
Perraultite,17.8.3,17,8,3
Niocalite,17.8.4,17,8,4
Mongolite,17.8.5,17,8,5
Fersmanite,17.8.6,17,8,6
Nacareniobsite-(Ce),17.8.7,17,8,7
Nenadkevichite,17.8.8,17,8,8
Natrokomarovite,17.8.9,17,8,9
Lazurite,17.9.1,17,9,1
Jasmundite,17.9.2,17,9,2
Genthelvite,17.9.3,17,9,3
Helvine,17.9.4,17,9,4
Danalite,17.9.5,17,9,5
Lithiotantite,18.1.1,18,1,1
Rynersonite,18.1.10,18,1,10
Microlite Group,18.1.11,18,1,11
Belyankinite,18.1.12,18,1,12
Latrappite,18.1.13,18,1,13
Hochelagaite,18.1.14,18,1,14
Bariomicrolite (of Hogarth 1977),18.1.15,18,1,15
Parabariomicrolite,18.1.16,18,1,16
Bariopyrochlore (of Hogarth 1977),18.1.17,18,1,17
Alumotantite,18.1.18,18,1,18
Simpsonite,18.1.19,18,1,19
Lueshite,18.1.2,18,1,2
Sosedkoite,18.1.20,18,1,20
Thoreaulite,18.1.21,18,1,21
Stannomicrolite (of Hogarth 1977),18.1.22,18,1,22
Foordite,18.1.23,18,1,23
Changbaiite,18.1.24,18,1,24
Plumbopyrochlore (of Skorobogatova et al.),18.1.25,18,1,25
Plumbomicrolite (of Hogarth 1977),18.1.26,18,1,26
Stibiocolumbite,18.1.27,18,1,27
Stibiotantalite,18.1.28,18,1,28
Natrobistantite,18.1.29,18,1,29
Natroniobite,18.1.3,18,1,3
Cesplumtantite,18.1.30,18,1,30
Stibiomicrolite (of Groat et al.),18.1.31,18,1,31
Cesstibtantite,18.1.32,18,1,32
Bismutotantalite,18.1.34,18,1,34
Bismutomicrolite (of Hogarth 1977),18.1.35,18,1,35
Tantalite-(Mn),18.1.36,18,1,36
Gerasimovskite,18.1.37,18,1,37
Tapiolite-(Mn),18.1.38,18,1,38
Columbite-(Mn),18.1.39,18,1,39
Franconite,18.1.4,18,1,4
Wodginite,18.1.40,18,1,40
Ixiolite-(Mn2+)-Ixiolite-(Fe2+) Series,18.1.41,18,1,41
Columbite-(Fe),18.1.42,18,1,42
Tantalite-(Fe),18.1.43,18,1,43
Columbite,18.1.44,18,1,44
Tantalite,18.1.45,18,1,45
Tapiolite,18.1.46,18,1,46
Tapiolite-(Fe),18.1.47,18,1,47
Columbite-(Mg),18.1.48,18,1,48
Natrotantite,18.1.5,18,1,5
StrÃ¼verite,18.1.50,18,1,50
Staringite,18.1.51,18,1,51
"Irtyshite""",18.1.6,18,1,6
Rankamaite,18.1.7,18,1,7
Hydropyrochlore,18.1.8,18,1,8
Calciotantite,18.1.9,18,1,9
Fergusonite-(Y),18.2.1,18,2,1
Strontiopyrochlore (of Hogarth 1977),18.2.10,18,2,10
Loparite-(Ce),18.2.11,18,2,11
Fersmite,18.2.12,18,2,12
Aeschynite-(Ce),18.2.13,18,2,13
Aeschynite-(Nd),18.2.14,18,2,14
Aeschynite-(Y),18.2.15,18,2,15
Nioboaeschynite-(Ce),18.2.16,18,2,16
Nioboaeschynite-(Nd),18.2.17,18,2,17
Tantalaeschynite-(Y),18.2.18,18,2,18
Vigezzite,18.2.19,18,2,19
Clinofergusonite-(Y),18.2.2,18,2,2
Murataite-(Y),18.2.20,18,2,20
Fergusonite-(Ce),18.2.3,18,2,3
Clinofergusonite-(Ce),18.2.4,18,2,4
Fergusonite-(Nd),18.2.5,18,2,5
Clinofergusonite-(Nd),18.2.6,18,2,6
Formanite-(Y),18.2.7,18,2,7
Pyrochlore Group,18.2.8,18,2,8
Ceriopyrochlore (of Hogarth 1977),18.2.9,18,2,9
Liandratite,18.3.1,18,3,1
Uranmicrolite (of Hogarth 1977),18.3.2,18,3,2
Betafite (of Hogarth 1977),18.3.3,18,3,3
Plumbobetafite (of Hogarth 1977),18.3.4,18,3,4
Petscheckite,18.3.5,18,3,5
Hydroxy-petscheckite,18.3.6,18,3,6
Oxy-petscheckite,18.3.7,18,3,7
Ashanite,18.3.8,18,3,8
Uranpyrochlore (of Hogarth 1977),18.4.1,18,4,1
Calciobetafite (of Mazzi & Munno),18.4.10,18,4,10
Yttrobetafite (of Hogarth 1977),18.4.11,18,4,11
Samarskite-(Y),18.4.12,18,4,12
Yttrocolumbite-(Y),18.4.2,18,4,2
Yttrotantalite-(Y),18.4.3,18,4,3
Ishikawaite,18.4.4,18,4,4
Euxenite-(Y),18.4.5,18,4,5
Tanteuxenite-(Y),18.4.6,18,4,6
Kobeite-(Y),18.4.7,18,4,7
Polycrase-(Y),18.4.8,18,4,8
Yttropyrochlore (of Hogarth 1977),18.4.9,18,4,9
Lithiophosphate,19.1.1,19,1,1
Lithiophilite,19.1.10,19,1,10
Sicklerite,19.1.11,19,1,11
Ferrisicklerite,19.1.12,19,1,12
Triphylite,19.1.13,19,1,13
Tavorite,19.1.14,19,1,14
MariÄ‡ite,19.1.15,19,1,15
Olympite,19.1.2,19,1,2
Nahpoite,19.1.3,19,1,3
Dorfmanite,19.1.4,19,1,4
Nalipoite,19.1.5,19,1,5
Stercorite,19.1.6,19,1,6
Archerite,19.1.7,19,1,7
Biphosphammite,19.1.8,19,1,8
Phosphammite,19.1.9,19,1,9
Oxypyromorphite,19.10.1,19,10,1
Sincosite,19.10.10,19,10,10
Ximengite,19.10.11,19,10,11
Paulkellerite,19.10.12,19,10,12
Plumbogummite,19.10.2,19,10,2
Kamitugaite,19.10.3,19,10,3
Drugmanite,19.10.5,19,10,5
Brabantite,19.10.6,19,10,6
Grayite,19.10.8,19,10,8
Brockite,19.10.9,19,10,9
Lermontovite,19.11.1,19,11,1
Torbernite,19.11.10,19,11,10
Metatorbernite,19.11.11,19,11,11
SalÃ©eite,19.11.12,19,11,12
Ningyoite,19.11.13,19,11,13
Meta-autunite,19.11.14,19,11,14
Autunite,19.11.15,19,11,15
Pseudo-autunite,19.11.16,19,11,16
Phurcalite,19.11.17,19,11,17
Phosphuranylite,19.11.18,19,11,18
Ulrichite,19.11.19,19,11,19
Metavanmeersscheite,19.11.2,19,11,2
Bergenite,19.11.20,19,11,20
Metauranocircite,19.11.21,19,11,21
Uranocircite,19.11.22,19,11,22
Ranunculite,19.11.23,19,11,23
Triangulite,19.11.24,19,11,24
Mundite,19.11.25,19,11,25
Upalite,19.11.26,19,11,26
Furongite,19.11.27,19,11,27
Threadgoldite,19.11.28,19,11,28
Phuralumite,19.11.29,19,11,29
Vanmeersscheite,19.11.3,19,11,3
Moreauite,19.11.30,19,11,30
Sabugalite,19.11.31,19,11,31
Uranospathite,19.11.32,19,11,32
Althupite,19.11.33,19,11,33
FranÃ§oisite-(Nd),19.11.34,19,11,34
Kivuite,19.11.35,19,11,35
Parsonsite,19.11.36,19,11,36
Dewindtite,19.11.37,19,11,37
Dumontite,19.11.38,19,11,38
Przhevalskite,19.11.39,19,11,39
Chernikovite,19.11.4,19,11,4
Lehnerite,19.11.40,19,11,40
Bassetite,19.11.41,19,11,41
Vochtenite,19.11.42,19,11,42
Vyacheslavite,19.11.5,19,11,5
Metanatroautunite,19.11.6,19,11,6
Yingjiangite,19.11.7,19,11,7
Meta-ankoleite,19.11.8,19,11,8
Uramphite,19.11.9,19,11,9
Metaswitzerite,19.12.1,19,12,1
Heterosite,19.12.10,19,12,10
Purpurite,19.12.11,19,12,11
Wolfeite,19.12.12,19,12,12
Triploidite,19.12.13,19,12,13
Lipscombite,19.12.14,19,12,14
Frondelite,19.12.15,19,12,15
Rockbridgeite,19.12.16,19,12,16
Kryzhanovskite,19.12.17,19,12,17
Landesite,19.12.18,19,12,18
Phosphoferrite,19.12.19,19,12,19
Bermanite,19.12.2,19,12,2
Reddingite,19.12.20,19,12,20
Earlshannonite,19.12.21,19,12,21
Hureaulite,19.12.22,19,12,22
Switzerite,19.12.23,19,12,23
Laueite,19.12.24,19,12,24
Pseudolaueite,19.12.25,19,12,25
Strunzite,19.12.26,19,12,26
Stewartite,19.12.27,19,12,27
Alluaudite,19.12.28,19,12,28
Ferroalluaudite,19.12.29,19,12,29
Natrophilite,19.12.3,19,12,3
Fillowite,19.12.30,19,12,30
Johnsomervilleite,19.12.31,19,12,31
Wicksite,19.12.32,19,12,32
Dickinsonite-(KMnNa),19.12.33,19,12,33
Sarcopside,19.12.34,19,12,34
Ludlamite,19.12.35,19,12,35
Graftonite,19.12.36,19,12,36
Wilhelmvierlingite,19.12.37,19,12,37
Fairfieldite,19.12.38,19,12,38
Beusite,19.12.39,19,12,39
Sidorenkite,19.12.4,19,12,4
Messelite,19.12.40,19,12,40
Jahnsite-(CaMnFe),19.12.41,19,12,41
Jahnsite-(CaMnMn),19.12.42,19,12,42
Jahnsite-(CaMnMg),19.12.43,19,12,43
Keckite,19.12.44,19,12,44
Stanfieldite,19.12.45,19,12,45
Laubmannite,19.12.46,19,12,46
Zodacite,19.12.47,19,12,47
Hagendorfite,19.12.48,19,12,48
Maghagendorfite,19.12.49,19,12,49
Niahite,19.12.5,19,12,5
Varulite,19.12.50,19,12,50
Griphite,19.12.51,19,12,51
Attakolite,19.12.52,19,12,52
Arrojadite-(KFe),19.12.53,19,12,53
Lun'okite,19.12.54,19,12,54
Eosphorite,19.12.55,19,12,55
Ernstite,19.12.56,19,12,56
Childrenite,19.12.57,19,12,57
Bobfergusonite,19.12.58,19,12,58
Qingheiite,19.12.59,19,12,59
Robertsite,19.12.6,19,12,6
